#	ID	NAME	UNCONSTRAINED	MIRIAM	COMPOSITION	InChI	COMPARTMENT	REPLACEMENT ID	METS FIELD	CHARGE
	Fe-enterobactin[e]	Fe-enterobactin		bigg.metabolite/feenter;chebi/CHEBI:4993;chebi/CHEBI:38151;chebi/CHEBI:28199;chebi/CHEBI:70745;chebi/CHEBI:21133;kegg.compound/C06230;metanetx.chemical/MNXM7354;reactome.compound/1222421	C30H27FeN3O15		e	m61	M_feenter_e	3	
	(enterobacterial common antigen)x4 undecaprenyl-diphosphate[p]	(enterobacterial common antigen)x4 undecaprenyl-diphosphate		bigg.metabolite/eca4und;metanetx.chemical/MNXM6545;seed.compound/cpd15458	C151H234N12O67P2		p	m62	M_eca4und_p	-6	
	Gamma-glutamyl-gamma aminobutyric acid[c]	Gamma-glutamyl-gamma aminobutyric acid		bigg.metabolite/gg4abut;biocyc/META:CPD-9000;chebi/CHEBI:49260;chebi/CHEBI:58800;hmdb/HMDB12161;kegg.compound/C15767;metanetx.chemical/MNXM1406;seed.compound/cpd11408	C9H15O5N2		c	m63	M_gg4abut_c	-1	
	Flavodoxin reduced[c]	Flavodoxin reduced		bigg.metabolite/flxr;metanetx.chemical/MNXM6271;seed.compound/cpd15465	XH		c	m64	M_flxr_c	-1	
	1,2-dihexadecanoyl-sn-glycerol 3-phosphate[c]	1,2-dihexadecanoyl-sn-glycerol 3-phosphate		bigg.metabolite/pa160;biocyc/META:CPD0-1422;chebi/CHEBI:72859;chebi/CHEBI:73246;hmdb/HMDB00674;hmdb/HMDB07857;lipidmaps/LMGP10010027;metanetx.chemical/MNXM17312;seed.compound/cpd26147;seed.compound/cpd15524;slm/000000808	C35H67O8P1		c	m65	M_pa160_c	-2	
	Lactose C12H22O11[c]	Lactose C12H22O11		bigg.metabolite/lcts;biocyc/META:CPD-15971;biocyc/META:CPD-15972;chebi/CHEBI:14497;chebi/CHEBI:10296;chebi/CHEBI:10428;chebi/CHEBI:25005;chebi/CHEBI:27968;chebi/CHEBI:36218;chebi/CHEBI:22846;chebi/CHEBI:22760;chebi/CHEBI:10380;chebi/CHEBI:613009;chebi/CHEBI:35463;chebi/CHEBI:17716;chebi/CHEBI:43665;chebi/CHEBI:27755;chebi/CHEBI:22460;chebi/CHEBI:28577;hmdb/HMDB41627;kegg.compound/C00243;kegg.compound/C01970;kegg.drug/D00046;kegg.glycan/G10504;metanetx.chemical/MNXM362;sabiork/1376;sabiork/104;seed.compound/cpd03809;seed.compound/cpd00208;seed.compound/cpd01354	C12H22O11		c	m66	M_lcts_c	0	
	Aerobactin minus Fe3[e]	Aerobactin minus Fe3		bigg.metabolite/arbtn;metanetx.chemical/MNXM96506;seed.compound/cpd15411	C22H33N4O13		e	m67	M_arbtn_e	-3	
	CDP-1,2-dihexadec-9-enoylglycerol[c]	CDP-1,2-dihexadec-9-enoylglycerol		bigg.metabolite/cdpdhdec9eg;chebi/CHEBI:104012;metanetx.chemical/MNXM4508;seed.compound/cpd15418	C44H75N3O15P2		c	m68	M_cdpdhdec9eg_c	-2	
	Arsenite[c]	Arsenite		bigg.metabolite/aso3;biocyc/META:CPD0-2040;biocyc/META:CPD-763;chebi/CHEBI:2846;chebi/CHEBI:22635;chebi/CHEBI:49899;chebi/CHEBI:13857;chebi/CHEBI:49900;chebi/CHEBI:29243;chebi/CHEBI:29866;chebi/CHEBI:29242;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/42d95b9b-3aca-45eb-a99d-ef775cb20524;hmdb/HMDB11620;kegg.compound/C06697;metanetx.chemical/MNXM658;reactome.compound/5696216;sabiork/8854;seed.compound/cpd26385;seed.compound/cpd04098	AsO3		c	m69	M_aso3_c	-3	
	L-Prolinylglycine[c]	L-Prolinylglycine		bigg.metabolite/progly;biocyc/META:CPD0-2182;chebi/CHEBI:61696;chebi/CHEBI:61695;chebi/CHEBI:73594;metanetx.chemical/MNXM7481;seed.compound/cpd15551	C7H12N2O3		c	m70	M_progly_c	0	
	3-Oxohexadecanoyl-CoA[c]	3-Oxohexadecanoyl-CoA		bigg.metabolite/3ohdcoa;biocyc/META:3-OXOPALMITOYL-COA;chebi/CHEBI:1647;chebi/CHEBI:20176;chebi/CHEBI:57349;chebi/CHEBI:11875;chebi/CHEBI:15491;hmdb/HMDB06402;kegg.compound/C05259;lipidmaps/LMFA07050250;metanetx.chemical/MNXM738;reactome.compound/77302;sabiork/2736;seed.compound/cpd03114;slm/000000869	C37H60N7O18P3S		c	m71	M_3ohdcoa_c	-4	
	Cardiolipin (tetrahexadec-9-enoyl, n-C16:1)[p]	Cardiolipin (tetrahexadec-9-enoyl, n-C16:1)		bigg.metabolite/clpn161;biocyc/META:CPD-19674;chebi/CHEBI:104873;metanetx.chemical/MNXM4501	C73H132O17P2		p	m72	M_clpn161_p	-2	
	1-dodecanoyl-sn-glycerol 3-phosphate[p]	1-dodecanoyl-sn-glycerol 3-phosphate		bigg.metabolite/1ddecg3p;biocyc/META:CPD0-2200;chebi/CHEBI:72682;chebi/CHEBI:62840;hmdb/HMDB62319;lipidmaps/LMGP10050015;metanetx.chemical/MNXM4232;seed.compound/cpd15325;slm/000000650	C15H29O7P1		p	m73	M_1ddecg3p_p	-2	
	L-Glutamine[e]	L-Glutamine		bigg.metabolite/gln__L;biocyc/META:GLN;chebi/CHEBI:42943;chebi/CHEBI:42899;chebi/CHEBI:32679;chebi/CHEBI:32678;chebi/CHEBI:58359;chebi/CHEBI:28300;chebi/CHEBI:42812;chebi/CHEBI:13110;chebi/CHEBI:18050;chebi/CHEBI:32666;chebi/CHEBI:6227;chebi/CHEBI:32665;chebi/CHEBI:21308;chebi/CHEBI:42814;chebi/CHEBI:5432;chebi/CHEBI:24316;hmdb/HMDB00641;kegg.compound/C00064;kegg.compound/C00303;kegg.drug/D00015;metanetx.chemical/MNXM37;reactome.compound/113522;reactome.compound/212615;reactome.compound/29472;sabiork/2011;sabiork/74;seed.compound/cpd00253;seed.compound/cpd00053	C5H10N2O3		e	m74	M_gln__L_e	0	
	Coprogen unloaded (no Fe(III))[e]	Coprogen unloaded (no Fe(III))		bigg.metabolite/cpgn_un;biocyc/META:CPD0-2262;metanetx.chemical/MNXM2999;seed.compound/cpd15438	C35H52N6O13		e	m75	M_cpgn_un_e	-4	
	Calcium[p]	Calcium		bigg.metabolite/ca2;biocyc/META:CA+2;chebi/CHEBI:29108;chebi/CHEBI:48760;chebi/CHEBI:39123;chebi/CHEBI:22988;chebi/CHEBI:3308;hmdb/HMDB00464;kegg.compound/C00076;metanetx.chemical/MNXM128;reactome.compound/111875;reactome.compound/167012;reactome.compound/139827;reactome.compound/74016;reactome.compound/74112;reactome.compound/1606834;reactome.compound/2855229;sabiork/1289;seed.compound/cpd29674;seed.compound/cpd00063	Ca		p	m76	M_ca2_p	2	
	Trehalose[e]	Trehalose		bigg.metabolite/tre;biocyc/META:CPD-15990;biocyc/META:TREHALOSE;chebi/CHEBI:46211;chebi/CHEBI:12284;chebi/CHEBI:12281;chebi/CHEBI:15251;chebi/CHEBI:22365;chebi/CHEBI:10202;chebi/CHEBI:12287;chebi/CHEBI:16551;chebi/CHEBI:27082;hmdb/HMDB00975;kegg.compound/C01083;kegg.glycan/G00293;metanetx.chemical/MNXM198;reactome.compound/868614;reactome.compound/189078;sabiork/91;seed.compound/cpd00794	C12H22O11		e	m77	M_tre_e	0	
	IscS with bound sulfur[c]	IscS with bound sulfur		bigg.metabolite/iscssh;metanetx.chemical/MNXM146402	HS2R		c	m78	M_iscssh_c	0	
	D-Glyceraldehyde[c]	D-Glyceraldehyde		bigg.metabolite/glyald;biocyc/META:GLYCERALD;chebi/CHEBI:17378;chebi/CHEBI:21025;chebi/CHEBI:4186;chebi/CHEBI:12982;chebi/CHEBI:39973;kegg.compound/C00577;metanetx.chemical/MNXM435;reactome.compound/30393;sabiork/1409;seed.compound/cpd00448	C3H6O3		c	m79	M_glyald_c	0	
	D-Alanyl-D-alanine[e]	D-Alanyl-D-alanine		bigg.metabolite/alaala;biocyc/META:D-ALA-D-ALA;chebi/CHEBI:13749;chebi/CHEBI:4088;chebi/CHEBI:16576;chebi/CHEBI:57822;chebi/CHEBI:12900;chebi/CHEBI:20894;hmdb/HMDB03459;kegg.compound/C00993;metanetx.chemical/MNXM669;sabiork/2204;seed.compound/cpd00731	C6H12N2O3		e	m80	M_alaala_e	0	
	Novobiocin[p]	Novobiocin		bigg.metabolite/novbcn;biocyc/META:CPD-15417;chebi/CHEBI:25597;chebi/CHEBI:44505;chebi/CHEBI:7644;chebi/CHEBI:28368;chebi/CHEBI:71339;hmdb/HMDB15185;kegg.compound/C05080;metanetx.chemical/MNXM65002;seed.compound/cpd03032	C31H36N2O11		p	m81	M_novbcn_p	0	
	3-Oxohexanoyl-[acyl-carrier protein][c]	3-Oxohexanoyl-[acyl-carrier protein]		bigg.metabolite/3ohexACP;biocyc/META:3-oxo-hexanoyl-ACPs;chebi/CHEBI:1642;kegg.compound/C05746;lipidmaps/LMFA07060005;metanetx.chemical/MNXM25602;sabiork/8106;seed.compound/cpd11486	C17H29N2O9PRS		c	m82	M_3ohexACP_c	-1	
	Glycerophosphoglycerol[c]	Glycerophosphoglycerol		bigg.metabolite/g3pg;biocyc/META:GLYCEROPHOSPHOGLYCEROL;chebi/CHEBI:61933;chebi/CHEBI:5457;kegg.compound/C03274;metanetx.chemical/MNXM598;sabiork/6520;seed.compound/cpd02090;slm/000001190	C6H14O8P		c	m83	M_g3pg_c	-1	
	?-D-ribose-1-methylphosphonate-5-triphosphate[c]	?-D-ribose-1-methylphosphonate-5-triphosphate		bigg.metabolite/rpntp	C6H11O16P4		c	m84	M_rpntp_c	-5	
	Adenosylcobalamin[c]	Adenosylcobalamin		bigg.metabolite/adocbl;biocyc/META:ADENOSYLCOBALAMIN;hmdb/HMDB02086;kegg.compound/C00194;kegg.drug/D00042;metanetx.chemical/MNXM90703;reactome.compound/3159297;seed.compound/cpd00166	C72H100CoN18O17P		c	m85	M_adocbl_c	0	
	3-oxo-cis-dodec-5-enoyl-[acyl-carrier protein][c]	3-oxo-cis-dodec-5-enoyl-[acyl-carrier protein]		bigg.metabolite/3ocddec5eACP;metanetx.chemical/MNXM6837;seed.compound/cpd15373	C23H39N2O9PRS		c	m86	M_3ocddec5eACP_c	-1	
	GMP-N-?-(N-?-acetyl lysine methyl ester) 5'-phosphoramidate[c]	GMP-N-?-(N-?-acetyl lysine methyl ester) 5'-phosphoramidate		bigg.metabolite/gmplys	C19H29N7O10P		c	m87	M_gmplys_c	-1	
	Alpha-D-Ribose 5-phosphate[c]	Alpha-D-Ribose 5-phosphate		bigg.metabolite/r5p;biocyc/META:CPD-15318;chebi/CHEBI:18189;chebi/CHEBI:22413;chebi/CHEBI:12331;chebi/CHEBI:10270;kegg.compound/C03736;metanetx.chemical/MNXM15900;sabiork/1473;seed.compound/cpd19028	C5H9O8P		c	m88	M_r5p_c	-2	
	Cardiolipin (tetradodecanoyl, n-C12:0)[p]	Cardiolipin (tetradodecanoyl, n-C12:0)		bigg.metabolite/clpn120;metanetx.chemical/MNXM5078	C57H108O17P2		p	m89	M_clpn120_p	-2	
	L-Idonate[e]	L-Idonate		bigg.metabolite/idon__L;biocyc/META:L-IDONATE;chebi/CHEBI:13126;chebi/CHEBI:17796;chebi/CHEBI:21336;chebi/CHEBI:57659;chebi/CHEBI:6250;chebi/CHEBI:21335;chebi/CHEBI:58494;kegg.compound/C00770;metanetx.chemical/MNXM1565;sabiork/5225;seed.compound/cpd00573	C6H11O7		e	m90	M_idon__L_e	-1	
	2-Oxoglutarate[c]	2-Oxoglutarate		bigg.metabolite/akg;biocyc/META:2-KETOGLUTARATE;chebi/CHEBI:40661;chebi/CHEBI:16810;chebi/CHEBI:11638;chebi/CHEBI:30916;chebi/CHEBI:19749;chebi/CHEBI:1253;chebi/CHEBI:30915;chebi/CHEBI:19748;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5b0a94f6-d411-44fd-bcc1-fb79b4e697f5;envipath/4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/6557f3f2-0ab8-494b-a865-8ce0eae788a9;hmdb/HMDB00208;hmdb/HMDB02812;hmdb/HMDB62781;kegg.compound/C00026;metanetx.chemical/MNXM20;reactome.compound/113594;reactome.compound/561075;reactome.compound/5278317;reactome.compound/113671;reactome.compound/29406;reactome.compound/389537;sabiork/1922;seed.compound/cpd00024	C5H4O5		c	m91	M_akg_c	-2	
	Thiocyanate[c]	Thiocyanate		bigg.metabolite/tcynt;biocyc/META:HSCN;chebi/CHEBI:29200;chebi/CHEBI:18022;chebi/CHEBI:45576;chebi/CHEBI:26956;chebi/CHEBI:24928;chebi/CHEBI:24926;chebi/CHEBI:9550;chebi/CHEBI:26954;chebi/CHEBI:15234;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e06445a5-0756-47c6-b6f7-64c74b192ecc;hmdb/HMDB01453;kegg.compound/C01755;metanetx.chemical/MNXM762;sabiork/5778;seed.compound/cpd01211	CNS		c	m92	M_tcynt_c	-1	
	Acyl phosphatidylglycerol (n-C14:1)[c]	Acyl phosphatidylglycerol (n-C14:1)		bigg.metabolite/apg141;metanetx.chemical/MNXM7019	C48H86O11P		c	m93	M_apg141_c	-1	
	Acetate[c]	Acetate		bigg.metabolite/ac;biocyc/META:ACET;chebi/CHEBI:13704;chebi/CHEBI:22165;chebi/CHEBI:22169;chebi/CHEBI:40480;chebi/CHEBI:15366;chebi/CHEBI:2387;chebi/CHEBI:30089;chebi/CHEBI:40486;envipath/5882df9c-dae1-4d80-a40e-db4724271456/compound/9e26dcbe-4db9-46a0-8614-9f03545032d2;envipath/5882df9c-dae1-4d80-a40e-db4724271456/compound/5e4989fc-13d3-45d4-ad57-3be380a9d3c0;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/a8f0be58-24e8-441b-8d81-a516a0ead4b3;envipath/4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/d45256fe-61fa-4f5b-bb16-91a3d615e3d8;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b545cabc-8c9e-4b20-8848-efa015b481ea;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/3e2d750f-df31-4445-9255-163c627e9b4a;hmdb/HMDB00042;kegg.compound/C00033;kegg.drug/D00010;lipidmaps/LMFA01010002;metanetx.chemical/MNXM26;reactome.compound/1524044;reactome.compound/390305;reactome.compound/113539;reactome.compound/2022890;reactome.compound/29416;sabiork/1278;seed.compound/cpd00029;slm/000000449	C2H3O2		c	m94	M_ac_c	-1	
	Decanoate (n-C10:0)[c]	Decanoate (n-C10:0)		bigg.metabolite/dca;metanetx.chemical/MNXM162295	C10H19O2		c	m95	M_dca_c	-1	
	Protoheme C34H30FeN4O4[e]	Protoheme C34H30FeN4O4		bigg.metabolite/pheme;biocyc/META:PROTOHEME;chebi/CHEBI:60344;chebi/CHEBI:26355;chebi/CHEBI:17627;chebi/CHEBI:5651;chebi/CHEBI:14957;kegg.compound/C00032;metanetx.chemical/MNXM249;reactome.compound/917877;reactome.compound/71185;reactome.compound/189444	C34H30FeN4O4		e	m96	M_pheme_e	-2	
	L-Citrulline[c]	L-Citrulline		bigg.metabolite/citr__L;biocyc/META:L-CITRULLINE;chebi/CHEBI:41489;chebi/CHEBI:3730;chebi/CHEBI:18211;chebi/CHEBI:21257;chebi/CHEBI:16349;chebi/CHEBI:13092;chebi/CHEBI:6203;chebi/CHEBI:66922;chebi/CHEBI:14002;chebi/CHEBI:57743;hmdb/HMDB00904;kegg.compound/C00327;kegg.drug/D07706;metanetx.chemical/MNXM211;reactome.compound/113567;reactome.compound/29968;sabiork/1329;seed.compound/cpd00274	C6H13N3O3		c	m97	M_citr__L_c	0	
	(S)-3-Hydroxyoctadecanoyl-CoA[c]	(S)-3-Hydroxyoctadecanoyl-CoA		bigg.metabolite/3hodcoa;biocyc/META:CPD0-2253;chebi/CHEBI:87561;chebi/CHEBI:50577;lipidmaps/LMFA07050159;metanetx.chemical/MNXM31746;seed.compound/cpd15204	C39H66N7O18P3S		c	m98	M_3hodcoa_c	-4	
	D-Allose[e]	D-Allose		bigg.metabolite/all__D;biocyc/META:D-Allopyranose;biocyc/META:ALLOSE;chebi/CHEBI:4093;kegg.compound/C01487;metanetx.chemical/MNXM1919;seed.compound/cpd01055	C6H12O6		e	m99	M_all__D_e	0	
	Calcium[e]	Calcium		bigg.metabolite/ca2;biocyc/META:CA+2;chebi/CHEBI:29108;chebi/CHEBI:48760;chebi/CHEBI:39123;chebi/CHEBI:22988;chebi/CHEBI:3308;hmdb/HMDB00464;kegg.compound/C00076;metanetx.chemical/MNXM128;reactome.compound/111875;reactome.compound/167012;reactome.compound/139827;reactome.compound/74016;reactome.compound/74112;reactome.compound/1606834;reactome.compound/2855229;sabiork/1289;seed.compound/cpd29674;seed.compound/cpd00063	Ca		e	m100	M_ca2_e	2	
	Fe2+ mitochondria[p]	Fe2+ mitochondria		bigg.metabolite/fe2;biocyc/META:FE+2;chebi/CHEBI:29033;chebi/CHEBI:49599;chebi/CHEBI:13321;chebi/CHEBI:21129;chebi/CHEBI:13319;chebi/CHEBI:24876;chebi/CHEBI:34754;hmdb/HMDB00692;kegg.compound/C14818;metanetx.chemical/MNXM111;sabiork/1275;seed.compound/cpd10515	Fe		p	m101	M_fe2_p	2	
	2,5-Diketo-3-deoxy-D-gluconate[c]	2,5-Diketo-3-deoxy-D-gluconate		bigg.metabolite/dkdglcn	C6H7O6		c	m102	M_dkdglcn_c	-1	
	N,N'-diacetylchitobiose[p]	N,N'-diacetylchitobiose		bigg.metabolite/chtbs;metanetx.chemical/MNXM722863	C16H28N2O11		p	m103	M_chtbs_p	0	
	3-(4-Hydroxyphenyl)pyruvate[c]	3-(4-Hydroxyphenyl)pyruvate		bigg.metabolite/34hpp;biocyc/META:P-HYDROXY-PHENYLPYRUVATE;chebi/CHEBI:36242;chebi/CHEBI:20425;chebi/CHEBI:20426;chebi/CHEBI:12016;chebi/CHEBI:15999;chebi/CHEBI:11725;chebi/CHEBI:594665;chebi/CHEBI:11727;chebi/CHEBI:42422;chebi/CHEBI:1431;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f2e806ef-76ea-4ddf-bf89-db7737caa79b;hmdb/HMDB00707;kegg.compound/C01179;metanetx.chemical/MNXM153;reactome.compound/31365;sabiork/5423;seed.compound/cpd00868	C9H7O4		c	m104	M_34hpp_c	-1	
	Fusidic acid[p]	Fusidic acid		bigg.metabolite/fusa;biocyc/META:CPD0-1606;chebi/CHEBI:42742;chebi/CHEBI:71321;chebi/CHEBI:24133;chebi/CHEBI:29013;chebi/CHEBI:5201;hmdb/HMDB15570;kegg.compound/C06694;kegg.drug/D04281;lipidmaps/LMPR0106040001;metanetx.chemical/MNXM125818;seed.compound/cpd04095	C31H48O5		p	m105	M_fusa_p	0	
	1-O-methyl-Beta-D-glucuronate[c]	1-O-methyl-Beta-D-glucuronate		bigg.metabolite/metglcur	C7H11O7		c	m106	M_metglcur_c	-1	
	D-Glucose 1-phosphate[e]	D-Glucose 1-phosphate		bigg.metabolite/g1p;biocyc/META:D-glucose-1-phosphates;biocyc/META:GLC-1-P;chebi/CHEBI:10246;chebi/CHEBI:42623;chebi/CHEBI:12967;chebi/CHEBI:12320;chebi/CHEBI:29042;chebi/CHEBI:4169;chebi/CHEBI:58601;chebi/CHEBI:57629;chebi/CHEBI:16077;chebi/CHEBI:21001;chebi/CHEBI:12970;chebi/CHEBI:21004;hmdb/HMDB01586;hmdb/HMDB01306;kegg.compound/C00103;metanetx.chemical/MNXM89588;reactome.compound/29548;sabiork/1450;sabiork/23742;sabiork/1298;seed.compound/cpd00089;seed.compound/cpd28817	C6H11O9P		e	m107	M_g1p_e	-2	
	Deoxyuridine[c]	Deoxyuridine		bigg.metabolite/duri;biocyc/META:DEOXYURIDINE;chebi/CHEBI:46293;chebi/CHEBI:14123;chebi/CHEBI:29113;chebi/CHEBI:46289;chebi/CHEBI:4434;chebi/CHEBI:23640;chebi/CHEBI:19261;chebi/CHEBI:46165;chebi/CHEBI:42178;chebi/CHEBI:11398;chebi/CHEBI:16450;chebi/CHEBI:11572;hmdb/HMDB00012;kegg.compound/C00526;metanetx.chemical/MNXM492;reactome.compound/500430;sabiork/2074;seed.compound/cpd00412	C9H12N2O5		c	m108	M_duri_c	0	
	Undecaprenyl diphosphate[p]	Undecaprenyl diphosphate		bigg.metabolite/udcpdp;biocyc/META:CPD-9649;chebi/CHEBI:27192;chebi/CHEBI:53042;chebi/CHEBI:17047;chebi/CHEBI:9863;chebi/CHEBI:57995;chebi/CHEBI:15284;hmdb/HMDB01469;lipidmaps/LMPR03030004;metanetx.chemical/MNXM5043;sabiork/1757;seed.compound/cpd25775	C55H89O7P2		p	m109	M_udcpdp_p	-3	
	Silver[e]	Silver		bigg.metabolite/ag;biocyc/META:AG+;chebi/CHEBI:49467;chebi/CHEBI:30051;chebi/CHEBI:49468;hmdb/HMDB02659;kegg.compound/C06710;metanetx.chemical/MNXM5928;sabiork/45;seed.compound/cpd04100	Ag		e	m110	M_ag_e	1	
	Phosphoenolpyruvate[c]	Phosphoenolpyruvate		bigg.metabolite/pep;biocyc/META:PHOSPHO-ENOL-PYRUVATE;chebi/CHEBI:18021;chebi/CHEBI:44894;chebi/CHEBI:26054;chebi/CHEBI:14812;chebi/CHEBI:26055;chebi/CHEBI:8147;chebi/CHEBI:58702;chebi/CHEBI:44897;hmdb/HMDB00263;kegg.compound/C00074;metanetx.chemical/MNXM73;reactome.compound/372364;reactome.compound/29492;sabiork/32;seed.compound/cpd00061	C3H2O6P		c	m111	M_pep_c	-3	
	Beta-Alanine[c]	Beta-Alanine		bigg.metabolite/ala_B;biocyc/META:B-ALANINE;chebi/CHEBI:12389;chebi/CHEBI:63070;chebi/CHEBI:16958;chebi/CHEBI:22821;chebi/CHEBI:10343;chebi/CHEBI:57966;chebi/CHEBI:41050;envipath/650babc9-9d68-4b73-9332-11972ca26f7b/compound/0352ab69-1208-420e-b7c9-87b5b436f4df;hmdb/HMDB00056;kegg.compound/C00099;kegg.drug/D07561;metanetx.chemical/MNXM144;reactome.compound/73590;reactome.compound/909777;sabiork/1932;seed.compound/cpd00085	C3H7NO2		c	m112	M_ala_B_c	0	
	H+[c]	H+		bigg.metabolite/h;biocyc/META:PROTON;chebi/CHEBI:5584;chebi/CHEBI:13357;chebi/CHEBI:15378;chebi/CHEBI:10744;hmdb/HMDB59597;kegg.compound/C00080;metanetx.chemical/MNXM1;reactome.compound/2000349;reactome.compound/425978;reactome.compound/74722;reactome.compound/428040;reactome.compound/427899;reactome.compound/428548;reactome.compound/156540;reactome.compound/70106;reactome.compound/425969;reactome.compound/1132304;reactome.compound/5668577;reactome.compound/1470067;reactome.compound/163953;reactome.compound/193465;reactome.compound/113529;reactome.compound/351626;reactome.compound/425999;reactome.compound/194688;reactome.compound/374900;reactome.compound/2872447;reactome.compound/372511;sabiork/39;seed.compound/cpd00067	H		c	m113	M_h_c	1	
	1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate[c]	1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate		bigg.metabolite/pa141;metanetx.chemical/MNXM90512;seed.compound/cpd15523	C31H55O8P1		c	m114	M_pa141_c	-2	
	Nitrite[e]	Nitrite		bigg.metabolite/no2;biocyc/META:NITRITE;chebi/CHEBI:16301;chebi/CHEBI:14658;chebi/CHEBI:7585;chebi/CHEBI:44396;chebi/CHEBI:25567;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/84af9b8c-5f58-4093-85cb-964ba8ed40b7;hmdb/HMDB02786;kegg.compound/C00088;metanetx.chemical/MNXM107;reactome.compound/1222379;sabiork/3058;seed.compound/cpd00075	NO2		e	m115	M_no2_e	-1	
	CDP-1,2-didodecanoylglycerol[c]	CDP-1,2-didodecanoylglycerol		bigg.metabolite/cdpdddecg;metanetx.chemical/MNXM4507;seed.compound/cpd15417	C36H63N3O15P2		c	m116	M_cdpdddecg_c	-2	
	D-Ribose[c]	D-Ribose		bigg.metabolite/rib__D;biocyc/META:D-Ribofuranose;biocyc/META:D-Ribopyranose;chebi/CHEBI:13011;chebi/CHEBI:16988;chebi/CHEBI:46999;chebi/CHEBI:47013;chebi/CHEBI:47006;chebi/CHEBI:4233;chebi/CHEBI:21078;hmdb/HMDB00283;kegg.compound/C21057;kegg.compound/C00121;metanetx.chemical/MNXM242;sabiork/1653;seed.compound/cpd00105	C5H10O5		c	m117	M_rib__D_c	0	
	D-Tagatose 6-phosphate[c]	D-Tagatose 6-phosphate		bigg.metabolite/tag6p__D;biocyc/META:TAGATOSE-6-PHOSPHATE;chebi/CHEBI:4251;chebi/CHEBI:21097;chebi/CHEBI:17837;chebi/CHEBI:58695;chebi/CHEBI:13025;hmdb/HMDB06873;kegg.compound/C01097;metanetx.chemical/MNXM795;sabiork/1352;seed.compound/cpd00805	C6H11O9P		c	m118	M_tag6p__D_c	-2	
	2-Deoxy-D-ribose 1-phosphate[c]	2-Deoxy-D-ribose 1-phosphate		bigg.metabolite/2dr1p;biocyc/META:DEOXY-D-RIBOSE-1-PHOSPHATE;chebi/CHEBI:28542;chebi/CHEBI:1081;chebi/CHEBI:11563;chebi/CHEBI:19558;chebi/CHEBI:58576;chebi/CHEBI:57259;hmdb/HMDB01351;kegg.compound/C00672;metanetx.chemical/MNXM789;reactome.compound/112032;sabiork/1345;seed.compound/cpd00509;seed.compound/cpd26845	C5H9O7P		c	m119	M_2dr1p_c	-2	
	Reduced glutathione[c]	Reduced glutathione		bigg.metabolite/gthrd;biocyc/META:GLUTATHIONE;chebi/CHEBI:43049;chebi/CHEBI:14327;chebi/CHEBI:16856;chebi/CHEBI:57925;chebi/CHEBI:12402;chebi/CHEBI:24334;chebi/CHEBI:5437;chebi/CHEBI:42873;hmdb/HMDB01463;hmdb/HMDB62697;hmdb/HMDB00125;hmdb/HMDB06960;kegg.compound/C00051;kegg.drug/D00014;metanetx.chemical/MNXM57;reactome.compound/1247892;reactome.compound/1500783;reactome.compound/1655887;reactome.compound/29450;reactome.compound/158543;sabiork/1926;seed.compound/cpd00042	C10H16N3O6S		c	m120	M_gthrd_c	-1	
	Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)[p]	Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)		bigg.metabolite/pe140;biocyc/META:CPD-17087;hmdb/HMDB08821;hmdb/HMDB05313;lipidmaps/LMGP02010352;metanetx.chemical/MNXM2859;slm/000034918	C33H66N1O8P1		p	m121	M_pe140_p	0	
	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)[c]	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)		bigg.metabolite/2agpg120;metanetx.chemical/MNXM3450	C18H36O9P1		c	m122	M_2agpg120_c	-1	
	3-(2,3-Dihydroxyphenyl)propanoate[c]	3-(2,3-Dihydroxyphenyl)propanoate		bigg.metabolite/dhpppn;biocyc/META:2-3-DIHYDROXYPHENYL-PROPIONATE;chebi/CHEBI:46951;chebi/CHEBI:18136;chebi/CHEBI:11713;chebi/CHEBI:19918;chebi/CHEBI:1419;chebi/CHEBI:19919;chebi/CHEBI:11718;envipath/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/41182ed7-9bc7-4ca9-82dc-53a07e6cc91d;kegg.compound/C04044;metanetx.chemical/MNXM826;sabiork/7038;seed.compound/cpd02501	C9H9O4		c	m123	M_dhpppn_c	-1	
